mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,score_difference,total
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Wahab Riaz,34,4,7.6,26,2,18,8,84,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,35,4,8.1,27,1,19,8,83,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Shahid Afridi,37,4,8.2,29,1,19,10,81,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Shahid Afridi,38,4,8.3,30,1,19,11,80,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,39,4,8.4,27,1,20,11,79,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Shahid Afridi,39,4,8.5,27,1,20,11,79,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Shahid Afridi,40,4,8.6,28,1,20,12,78,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,CJ Jordan,41,4,9.1,29,1,20,13,77,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,CJ Jordan,42,4,9.2,30,1,20,13,76,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,CJ Jordan,46,4,9.3,34,1,20,17,72,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,CJ Jordan,47,4,9.4,35,0,20,18,71,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,CJ Jordan,47,4,9.5,33,0,20,18,71,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,CJ Jordan,48,4,9.6,33,0,21,18,70,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,48,4,10.1,31,0,21,18,70,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,48,4,10.2,27,0,21,18,70,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,48,4,10.3,23,0,21,18,70,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,48,4,10.4,22,0,21,18,70,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,49,4,10.5,22,0,22,18,69,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Shahid Afridi,50,4,10.6,22,0,22,19,68,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Mohammad Asghar,50,4,11.1,21,0,22,19,68,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Mohammad Asghar,52,4,11.2,22,0,22,21,66,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Mohammad Asghar,53,4,11.3,22,0,22,22,65,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Mohammad Asghar,53,4,11.4,22,0,22,22,65,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Mohammad Asghar,53,4,11.5,22,0,22,22,65,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Mohammad Asghar,54,4,11.6,22,0,23,22,64,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,55,4,12.1,22,0,24,22,63,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Shahid Afridi,56,4,12.2,23,0,24,23,62,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,57,4,12.3,24,0,25,23,61,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Shahid Afridi,58,4,12.4,25,0,25,24,60,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,58,4,12.5,25,0,25,24,60,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Shahid Afridi,58,4,12.6,24,0,25,24,60,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Mohammad Asghar,59,4,13.1,24,0,25,25,59,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Mohammad Asghar,59,4,13.2,22,0,25,25,59,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Mohammad Asghar,59,4,13.3,21,0,25,25,59,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Mohammad Asghar,60,4,13.4,21,0,26,25,58,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Mohammad Asghar,61,4,13.5,22,0,26,26,57,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Mohammad Asghar,62,4,13.6,22,0,27,26,56,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Wahab Riaz,63,4,14.1,22,0,28,26,55,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Wahab Riaz,64,4,14.2,22,0,28,27,54,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Wahab Riaz,65,4,14.3,19,0,29,27,53,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Wahab Riaz,66,4,14.4,19,0,29,28,52,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Wahab Riaz,70,4,14.5,23,0,33,28,48,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Wahab Riaz,70,4,14.6,22,0,33,28,48,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Mohammad Asghar,71,4,15.1,23,0,33,29,47,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,RS Bopara,Mohammad Asghar,71,5,15.2,23,1,33,29,47,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Mohammad Asghar,72,5,15.3,24,1,30,0,46,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Mohammad Asghar,78,5,15.4,30,1,30,6,40,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Mohammad Asghar,79,5,15.5,30,1,30,7,39,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Mohammad Asghar,85,5,15.6,35,1,36,7,33,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Hasan Ali,86,5,16.1,36,1,36,7,32,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Hasan Ali,87,5,16.2,35,1,37,7,31,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Hasan Ali,88,5,16.3,35,1,37,8,30,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Hasan Ali,90,5,16.4,37,1,39,8,28,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Hasan Ali,94,5,16.5,41,1,43,8,24,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Hasan Ali,95,5,16.6,41,1,44,8,23,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Shoaib Malik,Wahab Riaz,95,6,17.1,40,2,44,8,23,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Imad Wasim,Wahab Riaz,95,6,17.2,39,2,8,0,23,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Imad Wasim,Wahab Riaz,95,7,17.3,38,3,8,0,23,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Wahab Riaz,96,7,17.4,38,3,9,0,22,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Mohammad Amir,Wahab Riaz,96,7,17.5,38,3,9,0,22,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Mohammad Amir,Wahab Riaz,97,7,17.5,39,3,9,0,21,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Mohammad Amir,Wahab Riaz,98,7,17.6,39,3,9,1,20,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Mohammad Amir,CJ Jordan,99,7,18.1,40,3,9,2,19,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,CJ Jordan,105,7,18.2,46,3,15,2,13,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,CJ Jordan,106,7,18.3,46,3,16,2,12,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Mohammad Amir,CJ Jordan,106,7,18.4,45,3,16,2,12,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,Mohammad Amir,CJ Jordan,107,7,18.5,45,3,16,3,11,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,CJ Jordan,108,7,18.6,45,3,17,3,10,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Wahab Riaz,108,7,19.1,44,3,17,3,10,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Wahab Riaz,112,7,19.2,47,3,21,3,6,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Wahab Riaz,112,7,19.3,46,3,21,3,6,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Wahab Riaz,114,7,19.4,44,3,23,3,4,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Wahab Riaz,114,7,19.5,44,3,23,3,4,118
1385,10/02/2017,Dubai International Cricket Stadium,Karachi Kings,Peshawar Zalmi,KA Pollard,Wahab Riaz,118,7,19.6,47,3,27,3,0,118
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Sohail Tanvir,1,0,0.1,1,0,1,0,157,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Sohail Tanvir,1,0,0.2,1,0,1,0,157,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Sohail Tanvir,1,0,0.3,1,0,1,0,157,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Sohail Tanvir,1,0,0.4,1,0,1,0,157,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Sohail Tanvir,2,0,0.5,2,0,1,1,156,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Sohail Tanvir,2,0,0.6,2,0,1,1,156,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Mohammad Irfan (4),2,0,1.1,2,0,1,1,156,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Mohammad Irfan (4),3,0,1.2,3,0,2,1,155,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Mohammad Irfan (4),3,0,1.3,3,0,2,1,155,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Mohammad Irfan (4),4,0,1.4,4,0,2,2,154,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Mohammad Irfan (4),6,0,1.5,6,0,4,2,152,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Mohammad Irfan (4),6,0,1.6,6,0,4,2,152,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Sohail Tanvir,6,0,2.1,6,0,4,2,152,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Sohail Tanvir,6,0,2.2,6,0,4,2,152,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Sohail Tanvir,8,0,2.3,8,0,4,4,150,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Sohail Tanvir,8,0,2.4,8,0,4,4,150,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Sohail Tanvir,9,0,2.5,9,0,5,4,149,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Sohail Tanvir,13,0,2.6,13,0,8,5,145,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Mohammad Irfan (4),17,0,3.1,17,0,9,8,141,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Mohammad Irfan (4),17,0,3.2,17,0,9,8,141,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Mohammad Irfan (4),21,0,3.3,21,0,13,8,137,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Mohammad Irfan (4),22,0,3.3,22,0,13,8,136,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Mohammad Irfan (4),26,0,3.4,26,0,17,8,132,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Mohammad Irfan (4),27,0,3.5,27,0,18,8,131,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Mohammad Irfan (4),28,0,3.6,28,0,18,9,130,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Bilawal Bhatti,29,0,4.1,29,0,18,10,129,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Bilawal Bhatti,29,0,4.2,29,0,18,10,129,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Bilawal Bhatti,29,0,4.3,29,0,18,10,129,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Bilawal Bhatti,30,0,4.4,30,0,19,10,128,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Bilawal Bhatti,34,0,4.5,34,0,19,10,124,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Bilawal Bhatti,34,0,4.6,33,0,19,10,124,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,SP Narine,38,0,5.1,37,0,23,10,120,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,SP Narine,39,0,5.2,38,0,24,10,119,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,SP Narine,43,0,5.3,42,0,24,14,115,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,SP Narine,47,0,5.4,45,0,24,18,111,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,SP Narine,48,0,5.5,46,0,24,19,110,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,SP Narine,48,0,5.6,46,0,24,19,110,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Yasir Shah,50,0,6.1,47,0,24,21,108,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Yasir Shah,54,0,6.2,51,0,25,24,104,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Yasir Shah,55,0,6.3,51,0,26,24,103,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Yasir Shah,57,0,6.4,51,0,26,26,101,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Yasir Shah,58,0,6.5,52,0,27,26,100,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Yasir Shah,59,0,6.6,53,0,27,27,99,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,SP Narine,60,0,7.1,54,0,28,27,98,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,SP Narine,61,0,7.2,53,0,28,28,97,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,SP Narine,62,0,7.3,54,0,29,28,96,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,SP Narine,64,0,7.4,55,0,30,29,94,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,SP Narine,65,0,7.5,52,0,31,29,93,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,SP Narine,66,0,7.6,49,0,31,30,92,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Bilawal Bhatti,66,0,8.1,49,0,31,30,92,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Bilawal Bhatti,72,0,8.2,51,0,36,31,86,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Bilawal Bhatti,72,0,8.3,50,0,36,31,86,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,Bilawal Bhatti,73,0,8.4,47,0,37,31,85,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Bilawal Bhatti,73,0,8.5,46,0,37,31,85,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,Bilawal Bhatti,73,0,8.6,45,0,37,31,85,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SW Billings,GD Elliott,73,1,9.1,44,1,37,31,85,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,GD Elliott,74,1,9.2,45,1,31,1,84,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,DR Smith,GD Elliott,74,2,9.3,45,2,31,1,84,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,GD Elliott,75,2,9.4,45,2,1,1,83,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,GD Elliott,75,2,9.5,41,2,1,1,83,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,GD Elliott,76,2,9.6,42,2,2,1,82,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,Bilawal Bhatti,77,2,10.1,39,2,3,1,81,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,Bilawal Bhatti,77,2,10.2,38,2,3,1,81,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,Bilawal Bhatti,77,2,10.3,34,2,3,1,81,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,Bilawal Bhatti,78,2,10.4,31,2,3,2,80,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,Bilawal Bhatti,78,2,10.5,30,2,3,2,80,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,Bilawal Bhatti,79,2,10.6,31,2,4,2,79,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,SP Narine,80,2,11.1,30,2,5,2,78,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,SP Narine,84,2,11.2,30,2,6,5,74,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,SP Narine,86,2,11.3,31,2,8,5,72,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,SP Narine,87,2,11.4,30,2,9,5,71,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,SP Narine,87,2,11.5,29,2,9,5,71,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,SP Narine,88,2,11.6,29,2,9,6,70,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,Bilawal Bhatti,89,2,12.1,29,2,9,7,69,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,Bilawal Bhatti,89,2,12.2,28,2,9,7,69,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,Bilawal Bhatti,90,2,12.3,28,2,10,7,68,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,Bilawal Bhatti,90,2,12.4,26,2,10,7,68,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,Bilawal Bhatti,90,2,12.5,25,2,10,7,68,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,Bilawal Bhatti,91,2,12.6,25,2,10,8,67,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,GD Elliott,92,2,13.1,26,2,10,9,66,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,GD Elliott,96,2,13.2,24,2,14,9,62,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,GD Elliott,97,2,13.3,25,2,15,9,61,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,BJ Haddin,GD Elliott,97,3,13.4,24,3,15,9,61,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,GD Elliott,98,3,13.5,25,3,16,0,60,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,SR Watson,GD Elliott,98,3,13.6,25,3,16,0,60,158
1386,11/02/2017,Dubai International Cricket Stadium,Islamabad United,Lahore Qalandars,Misbah-ul-Haq,Yasir Shah,98,3,14.1,25,2,16,0,60,158
